46, 3.69483e-01, 3.36014e-01, 3.38054e+01, 3.86e+01, 4.76e+01, 10000
47, 3.67279e-01, 3.33216e-01, 3.43967e+01, 4.34e+01, 5.24e+01, 10000
48, 3.50276e-01, 3.16000e-01, 3.45919e+01, 4.25e+01, 5.17e+01, 10000
49, 3.47947e-01, 3.14004e-01, 3.42568e+01, 3.82e+01, 4.72e+01, 10000
50, 3.45969e-01, 3.13047e-01, 3.32357e+01, 3.73e+01, 4.62e+01, 10000
51, 3.51681e-01, 3.20854e-01, 3.11481e+01, 3.77e+01, 4.66e+01, 10000
52, 3.44707e-01, 3.16374e-01, 2.86502e+01, 3.95e+01, 4.86e+01, 10000
53, 3.41798e-01, 3.15174e-01, 2.69397e+01, 3.97e+01, 4.89e+01, 10000
54, 3.29956e-01, 3.03040e-01, 2.72189e+01, 4.39e+01, 5.29e+01, 10000
55, 3.07911e-01, 2.77929e-01, 3.02599e+01, 3.98e+01, 4.86e+01, 10000
56, 2.91177e-01, 2.57540e-01, 3.38942e+01, 3.94e+01, 4.83e+01, 10000
57, 2.18078e-01, 1.82093e-01, 3.61665e+01, 4.51e+01, 5.40e+01, 10000
58, 2.32357e-01, 1.91056e-01, 4.14918e+01, 4.49e+01, 5.37e+01, 10000
59, 2.70323e-01, 2.26971e-01, 4.35789e+01, 4.10e+01, 4.99e+01, 10000
60, 2.44872e-01, 2.02236e-01, 4.28388e+01, 4.27e+01, 5.17e+01, 10000
61, 2.52767e-01, 2.14241e-01, 3.87404e+01, 4.71e+01, 5.61e+01, 10000
62, 2.42065e-01, 2.00872e-01, 4.13942e+01, 4.71e+01, 5.63e+01, 10000
63, 2.31490e-01, 1.86090e-01, 4.55864e+01, 4.40e+01, 5.32e+01, 10000
64, 1.95152e-01, 1.50797e-01, 4.45067e+01, 4.34e+01, 5.24e+01, 10000
65, 2.31351e-01, 1.87952e-01, 4.35870e+01, 4.34e+01, 5.22e+01, 10000
66, 2.05667e-01, 1.63643e-01, 4.21877e+01, 4.28e+01, 5.18e+01, 10000
67, 1.93922e-01, 1.50810e-01, 4.32627e+01, 4.62e+01, 5.51e+01, 10000
68, 2.00422e-01, 1.54786e-01, 4.57902e+01, 4.62e+01, 5.51e+01, 10000
69, 2.17083e-01, 1.71692e-01, 4.55630e+01, 4.54e+01, 5.44e+01, 10000
70, 1.94961e-01, 1.51525e-01, 4.35868e+01, 4.49e+01, 5.41e+01, 10000
71, 2.05987e-01, 1.62745e-01, 4.34040e+01, 4.60e+01, 5.50e+01, 10000
72, 2.50823e-01, 2.04106e-01, 4.69216e+01, 4.05e+01, 4.96e+01, 10000
73, 2.37854e-01, 1.90160e-01, 4.78835e+01, 4.55e+01, 5.46e+01, 10000
74, 2.39616e-01, 1.89729e-01, 5.00765e+01, 4.11e+01, 5.00e+01, 10000
75, 2.19101e-01, 1.65764e-01, 5.35019e+01, 4.69e+01, 5.60e+01, 10000
76, 1.84183e-01, 1.31118e-01, 5.31955e+01, 4.14e+01, 5.04e+01, 10000
77, 1.80781e-01, 1.30991e-01, 4.99209e+01, 4.29e+01, 5.22e+01, 10000
78, 1.69434e-01, 1.20119e-01, 4.94345e+01, 4.38e+01, 5.31e+01, 10000
79, 1.86873e-01, 1.36653e-01, 5.03573e+01, 4.37e+01, 5.30e+01, 10000
80, 1.87856e-01, 1.35939e-01, 5.20535e+01, 4.84e+01, 5.78e+01, 10000
81, 1.93862e-01, 1.45793e-01, 4.82150e+01, 4.92e+01, 5.85e+01, 10000
82, 1.60428e-01, 1.16030e-01, 4.45139e+01, 5.53e+01, 6.47e+01, 10000
83, 2.31944e-01, 1.89004e-01, 4.31292e+01, 4.50e+01, 5.45e+01, 10000
84, 2.25307e-01, 1.84487e-01, 4.10042e+01, 4.67e+01, 5.62e+01, 10000
85, 2.15560e-01, 1.73444e-01, 4.22885e+01, 4.52e+01, 5.47e+01, 10000
86, 2.20361e-01, 1.77709e-01, 4.28294e+01, 5.06e+01, 5.99e+01, 10000
87, 2.56784e-01, 2.15745e-01, 4.12542e+01, 4.41e+01, 5.34e+01, 10000
88, 1.86364e-01, 1.48173e-01, 3.83400e+01, 4.44e+01, 5.36e+01, 10000
89, 2.29097e-01, 1.89875e-01, 3.94115e+01, 4.80e+01, 5.74e+01, 10000
90, 1.94461e-01, 1.52502e-01, 4.21120e+01, 4.37e+01, 5.31e+01, 10000
91, 1.97358e-01, 1.54877e-01, 4.26362e+01, 4.33e+01, 5.27e+01, 10000
92, 1.95492e-01, 1.53693e-01, 4.19527e+01, 4.38e+01, 5.32e+01, 10000
93, 2.02203e-01, 1.59761e-01, 4.26015e+01, 4.50e+01, 5.42e+01, 10000
94, 1.80244e-01, 1.39100e-01, 4.12833e+01, 4.41e+01, 5.35e+01, 10000
95, 1.73689e-01, 1.33370e-01, 4.04530e+01, 4.96e+01, 5.91e+01, 10000
96, 1.61686e-01, 1.21156e-01, 4.06504e+01, 4.55e+01, 5.47e+01, 10000
97, 1.50792e-01, 1.10266e-01, 4.06362e+01, 4.55e+01, 5.51e+01, 10000
98, 1.89335e-01, 1.49467e-01, 4.00175e+01, 4.98e+01, 5.92e+01, 10000
99, 1.62611e-01, 1.22200e-01, 4.05328e+01, 4.52e+01, 5.46e+01, 10000
100, 1.75981e-01, 1.36339e-01, 3.97784e+01, 4.59e+01, 5.53e+01, 10000
101, 1.83241e-01, 1.44632e-01, 3.87538e+01, 4.52e+01, 5.44e+01, 10000
102, 1.62723e-01, 1.24531e-01, 3.83163e+01, 4.45e+01, 5.38e+01, 10000
103, 1.69453e-01, 1.31326e-01, 3.82583e+01, 4.37e+01, 5.29e+01, 10000
104, 1.58240e-01, 1.21081e-01, 3.72799e+01, 4.34e+01, 5.29e+01, 10000
105, 1.49544e-01, 1.14733e-01, 3.49258e+01, 4.93e+01, 5.88e+01, 10000
106, 1.35584e-01, 1.01742e-01, 3.39442e+01, 4.99e+01, 5.94e+01, 10000
107, 1.48966e-01, 1.14181e-01, 3.48993e+01, 4.61e+01, 5.57e+01, 10000
108, 1.57805e-01, 1.21403e-01, 3.65235e+01, 4.53e+01, 5.47e+01, 10000
109, 1.60997e-01, 1.22449e-01, 3.86706e+01, 4.48e+01, 5.40e+01, 10000
110, 1.63511e-01, 1.24165e-01, 3.94699e+01, 4.46e+01, 5.40e+01, 10000
111, 1.49696e-01, 1.11208e-01, 3.85990e+01, 4.92e+01, 5.85e+01, 10000
112, 1.82432e-01, 1.44241e-01, 3.83362e+01, 4.41e+01, 5.34e+01, 10000
113, 1.56113e-01, 1.20122e-01, 3.61120e+01, 4.95e+01, 5.85e+01, 10000
114, 1.77631e-01, 1.43688e-01, 3.40866e+01, 4.85e+01, 5.74e+01, 10000
115, 5.93894e-01, 5.59748e-01, 3.47052e+01, 4.11e+01, 5.01e+01, 10000
116, 2.07825e-01, 1.72192e-01, 3.58052e+01, 4.98e+01, 5.88e+01, 10000
117, 1.71720e-01, 1.37359e-01, 3.44986e+01, 4.44e+01, 5.34e+01, 10000
118, 2.10691e-01, 1.77658e-01, 3.32100e+01, 4.47e+01, 5.37e+01, 10000
119, 2.12954e-01, 1.78478e-01, 3.46548e+01, 4.89e+01, 5.79e+01, 10000
120, 2.24869e-01, 1.87481e-01, 3.75751e+01, 4.30e+01, 5.20e+01, 10000
121, 2.00778e-01, 1.62749e-01, 3.81922e+01, 4.74e+01, 5.64e+01, 10000
122, 2.08423e-01, 1.70855e-01, 3.77391e+01, 4.27e+01, 5.18e+01, 10000
123, 1.87521e-01, 1.49308e-01, 3.83623e+01, 4.31e+01, 5.22e+01, 10000
124, 1.69274e-01, 1.29367e-01, 4.00362e+01, 4.29e+01, 5.19e+01, 10000
125, 5.99595e-01, 5.59595e-01, 4.05588e+01, 4.45e+01, 5.35e+01, 10000
126, 1.84913e-01, 1.44370e-01, 4.06872e+01, 4.84e+01, 5.74e+01, 10000
127, 1.60275e-01, 1.21217e-01, 3.91789e+01, 4.85e+01, 5.74e+01, 10000
128, 1.74633e-01, 1.36988e-01, 3.77818e+01, 4.79e+01, 5.70e+01, 10000
129, 2.07999e-01, 1.71367e-01, 3.68042e+01, 4.36e+01, 5.27e+01, 10000
130, 1.97400e-01, 1.60522e-01, 3.70385e+01, 4.78e+01, 5.67e+01, 10000
131, 1.62323e-01, 1.25634e-01, 3.68152e+01, 4.46e+01, 5.35e+01, 10000
132, 1.58532e-01, 1.20731e-01, 3.79222e+01, 4.83e+01, 5.73e+01, 10000
133, 1.58672e-01, 1.18441e-01, 4.03493e+01, 4.31e+01, 5.22e+01, 10000
134, 1.42728e-01, 1.03181e-01, 3.96495e+01, 4.81e+01, 5.71e+01, 10000
135, 1.75053e-01, 1.36310e-01, 3.88787e+01, 4.77e+01, 5.67e+01, 10000
136, 1.69578e-01, 1.32849e-01, 3.68622e+01, 4.83e+01, 5.74e+01, 10000
137, 1.82004e-01, 1.46028e-01, 3.61219e+01, 4.59e+01, 5.49e+01, 10000
138, 1.67939e-01, 1.32231e-01, 3.58407e+01, 4.37e+01, 5.27e+01, 10000
139, 1.60332e-01, 1.24695e-01, 3.57617e+01, 4.85e+01, 5.74e+01, 10000
140, 1.64733e-01, 1.29076e-01, 3.57860e+01, 4.41e+01, 5.31e+01, 10000
141, 1.57284e-01, 1.22424e-01, 3.49825e+01, 4.82e+01, 5.73e+01, 10000
142, 1.54281e-01, 1.20317e-01, 3.40842e+01, 4.80e+01, 5.69e+01, 10000
143, 1.39887e-01, 1.05994e-01, 3.39995e+01, 4.73e+01, 5.62e+01, 10000
144, 1.43066e-01, 1.07817e-01, 3.53568e+01, 4.81e+01, 5.71e+01, 10000
145, 1.41248e-01, 1.05436e-01, 3.59180e+01, 4.86e+01, 5.76e+01, 10000
146, 1.49491e-01, 1.11772e-01, 3.78302e+01, 4.88e+01, 5.78e+01, 10000
147, 1.59072e-01, 1.21826e-01, 3.73678e+01, 4.45e+01, 5.34e+01, 10000
148, 1.51719e-01, 1.15815e-01, 3.60192e+01, 4.89e+01, 5.79e+01, 10000
149, 1.41238e-01, 1.05267e-01, 3.60768e+01, 4.39e+01, 5.35e+01, 10000
150, 1.71436e-01, 1.34811e-01, 3.67597e+01, 4.46e+01, 5.36e+01, 10000
151, 1.40974e-01, 1.05589e-01, 3.54903e+01, 4.87e+01, 5.76e+01, 10000
152, 1.71762e-01, 1.36187e-01, 3.57105e+01, 4.45e+01, 5.35e+01, 10000
153, 1.83869e-01, 1.46007e-01, 3.80076e+01, 4.83e+01, 5.73e+01, 10000
154, 1.85699e-01, 1.43189e-01, 4.26525e+01, 4.35e+01, 5.25e+01, 10000
155, 1.65684e-01, 1.22761e-01, 4.30464e+01, 4.80e+01, 5.71e+01, 10000
156, 1.92651e-01, 1.53416e-01, 3.93885e+01, 5.26e+01, 6.15e+01, 10000
157, 1.80982e-01, 1.42067e-01, 3.90570e+01, 4.23e+01, 5.14e+01, 10000
158, 1.81794e-01, 1.40687e-01, 4.12480e+01, 4.28e+01, 5.18e+01, 10000
159, 1.62437e-01, 1.21705e-01, 4.08538e+01, 4.69e+01, 5.60e+01, 10000
160, 1.59122e-01, 1.18568e-01, 4.06724e+01, 4.30e+01, 5.21e+01, 10000
161, 1.53280e-01, 1.11387e-01, 4.20043e+01, 4.25e+01, 5.15e+01, 10000
162, 1.50342e-01, 1.08823e-01, 4.16283e+01, 4.71e+01, 5.60e+01, 10000
163, 1.23130e-01, 8.37932e-02, 3.94206e+01, 4.79e+01, 5.72e+01, 10000
164, 1.94128e-01, 1.54936e-01, 3.93475e+01, 4.31e+01, 5.22e+01, 10000
165, 1.69941e-01, 1.31761e-01, 3.83111e+01, 4.66e+01, 5.57e+01, 10000
166, 1.33190e-01, 9.64726e-02, 3.68137e+01, 4.69e+01, 5.59e+01, 10000
167, 1.59886e-01, 1.23162e-01, 3.68469e+01, 4.14e+01, 5.03e+01, 10000
168, 1.48139e-01, 1.11063e-01, 3.71870e+01, 4.21e+01, 5.12e+01, 10000
169, 1.59472e-01, 1.23240e-01, 3.63554e+01, 4.44e+01, 5.34e+01, 10000
170, 1.59540e-01, 1.23968e-01, 3.56964e+01, 4.84e+01, 5.73e+01, 10000
171, 1.57906e-01, 1.22097e-01, 3.59319e+01, 4.96e+01, 5.91e+01, 10000
172, 1.49187e-01, 1.12957e-01, 3.63421e+01, 4.98e+01, 5.88e+01, 10000
173, 1.56371e-01, 1.20496e-01, 3.59956e+01, 4.90e+01, 5.83e+01, 10000
174, 1.71530e-01, 1.35991e-01, 3.56749e+01, 4.77e+01, 5.66e+01, 10000
175, 1.45922e-01, 1.11686e-01, 3.43479e+01, 4.82e+01, 5.73e+01, 10000
176, 1.62619e-01, 1.28907e-01, 3.38401e+01, 4.42e+01, 5.31e+01, 10000
177, 1.44235e-01, 1.10413e-01, 3.39330e+01, 4.42e+01, 5.33e+01, 10000
178, 1.49594e-01, 1.14003e-01, 3.57046e+01, 4.83e+01, 5.73e+01, 10000
179, 1.35282e-01, 9.89171e-02, 3.64637e+01, 4.83e+01, 5.73e+01, 10000
180, 1.39227e-01, 1.02436e-01, 3.68932e+01, 4.31e+01, 5.22e+01, 10000
181, 1.55374e-01, 1.18577e-01, 3.69160e+01, 4.75e+01, 5.62e+01, 10000
182, 1.40768e-01, 1.04320e-01, 3.65530e+01, 4.25e+01, 5.13e+01, 10000
183, 1.78860e-01, 1.44384e-01, 3.46207e+01, 4.20e+01, 5.10e+01, 10000
184, 1.24481e-01, 9.09121e-02, 3.36600e+01, 4.23e+01, 5.11e+01, 10000
185, 1.68676e-01, 1.33768e-01, 3.50421e+01, 4.74e+01, 5.61e+01, 10000
186, 1.40731e-01, 1.04446e-01, 3.63891e+01, 4.17e+01, 5.05e+01, 10000
187, 1.66934e-01, 1.30136e-01, 3.69274e+01, 4.41e+01, 5.33e+01, 10000
188, 1.75235e-01, 1.39693e-01, 3.56820e+01, 4.82e+01, 5.71e+01, 10000
189, 1.47992e-01, 1.13767e-01, 3.43386e+01, 4.78e+01, 5.66e+01, 10000
190, 1.50119e-01, 1.15600e-01, 3.46344e+01, 4.75e+01, 5.63e+01, 10000
191, 1.76692e-01, 1.41624e-01, 3.52091e+01, 4.72e+01, 5.60e+01, 10000
192, 1.76360e-01, 1.40953e-01, 3.55482e+01, 4.65e+01, 5.53e+01, 10000
193, 1.85011e-01, 1.49655e-01, 3.55057e+01, 4.62e+01, 5.49e+01, 10000
194, 1.39057e-01, 1.01759e-01, 3.73998e+01, 4.74e+01, 5.62e+01, 10000
195, 1.70232e-01, 1.31231e-01, 3.91324e+01, 4.71e+01, 5.61e+01, 10000
196, 1.48081e-01, 1.09816e-01, 3.83749e+01, 4.18e+01, 5.06e+01, 10000
197, 1.44691e-01, 1.07508e-01, 3.72901e+01, 4.68e+01, 5.59e+01, 10000
198, 1.46559e-01, 1.09879e-01, 3.67897e+01, 4.71e+01, 5.60e+01, 10000
199, 1.60459e-01, 1.24499e-01, 3.60849e+01, 4.69e+01, 5.58e+01, 10000
200, 1.36829e-01, 1.01298e-01, 3.56326e+01, 4.23e+01, 5.11e+01, 10000
201, 1.20031e-01, 8.40384e-02, 3.60768e+01, 4.25e+01, 5.14e+01, 10000
202, 1.34436e-01, 9.96736e-02, 3.48619e+01, 4.75e+01, 5.65e+01, 10000
203, 1.39860e-01, 1.05168e-01, 3.47967e+01, 4.34e+01, 5.23e+01, 10000
204, 5.92587e-01, 5.59682e-01, 3.34647e+01, 3.92e+01, 4.80e+01, 10000
205, 1.91906e-01, 1.59739e-01, 3.23262e+01, 4.33e+01, 5.26e+01, 10000
206, 1.40648e-01, 1.08792e-01, 3.19646e+01, 4.91e+01, 5.79e+01, 10000
207, 1.54097e-01, 1.21271e-01, 3.29473e+01, 4.81e+01, 5.70e+01, 10000
208, 1.53434e-01, 1.20344e-01, 3.32104e+01, 4.28e+01, 5.22e+01, 10000
209, 1.33551e-01, 9.97576e-02, 3.38930e+01, 4.98e+01, 5.91e+01, 10000
210, 1.43993e-01, 1.08695e-01, 3.54073e+01, 4.81e+01, 5.68e+01, 10000
211, 1.40003e-01, 1.04877e-01, 3.52315e+01, 4.33e+01, 5.22e+01, 10000
212, 1.34575e-01, 9.91807e-02, 3.54938e+01, 4.37e+01, 5.29e+01, 10000
213, 1.43025e-01, 1.08225e-01, 3.49082e+01, 4.23e+01, 5.12e+01, 10000
214, 1.46369e-01, 1.13294e-01, 3.31883e+01, 4.69e+01, 5.58e+01, 10000
215, 1.31816e-01, 9.87706e-02, 3.31440e+01, 4.25e+01, 5.13e+01, 10000
216, 1.29772e-01, 9.55467e-02, 3.43210e+01, 4.24e+01, 5.11e+01, 10000
217, 1.31627e-01, 9.53330e-02, 3.63896e+01, 4.19e+01, 5.06e+01, 10000
218, 1.33144e-01, 9.52683e-02, 3.79710e+01, 4.72e+01, 5.60e+01, 10000
219, 1.20802e-01, 8.35184e-02, 3.73670e+01, 4.72e+01, 5.60e+01, 10000
220, 1.33002e-01, 9.76315e-02, 3.54683e+01, 4.16e+01, 5.04e+01, 10000
221, 1.36801e-01, 1.03091e-01, 3.38132e+01, 4.24e+01, 5.13e+01, 10000
222, 1.19652e-01, 8.78848e-02, 3.18552e+01, 4.71e+01, 5.59e+01, 10000
223, 1.38800e-01, 1.07437e-01, 3.14700e+01, 4.74e+01, 5.62e+01, 10000
224, 1.28867e-01, 9.76927e-02, 3.12717e+01, 4.65e+01, 5.53e+01, 10000
225, 1.32052e-01, 9.90138e-02, 3.31369e+01, 4.39e+01, 5.27e+01, 10000
226, 1.05972e-01, 7.23067e-02, 3.37381e+01, 4.85e+01, 5.72e+01, 10000
227, 1.27261e-01, 9.42920e-02, 3.30631e+01, 4.89e+01, 5.78e+01, 10000
228, 1.56534e-01, 1.23366e-01, 3.32905e+01, 4.84e+01, 5.73e+01, 10000
229, 1.26354e-01, 9.35749e-02, 3.28730e+01, 4.80e+01, 5.68e+01, 10000
230, 1.96931e-01, 1.63004e-01, 3.40903e+01, 4.28e+01, 5.16e+01, 10000
231, 1.59198e-01, 1.22497e-01, 3.68232e+01, 4.78e+01, 5.67e+01, 10000
232, 1.45928e-01, 1.08785e-01, 3.72517e+01, 4.23e+01, 5.10e+01, 10000
233, 1.53260e-01, 1.17609e-01, 3.57687e+01, 4.70e+01, 5.59e+01, 10000
234, 1.55890e-01, 1.21446e-01, 3.45646e+01, 4.16e+01, 5.05e+01, 10000
235, 1.58696e-01, 1.24197e-01, 3.46239e+01, 4.18e+01, 5.12e+01, 10000
236, 1.52406e-01, 1.16928e-01, 3.55946e+01, 4.82e+01, 5.71e+01, 10000
237, 1.51141e-01, 1.15637e-01, 3.56194e+01, 4.37e+01, 5.25e+01, 10000
238, 1.32905e-01, 9.84139e-02, 3.45891e+01, 4.77e+01, 5.65e+01, 10000
239, 1.16726e-01, 8.28491e-02, 3.39598e+01, 4.26e+01, 5.14e+01, 10000
240, 1.65804e-01, 1.31836e-01, 3.40998e+01, 4.24e+01, 5.12e+01, 10000
241, 1.59313e-01, 1.24789e-01, 3.46485e+01, 4.73e+01, 5.62e+01, 10000
242, 1.72026e-01, 1.35443e-01, 3.67191e+01, 4.84e+01, 5.72e+01, 10000
243, 1.60675e-01, 1.23116e-01, 3.76828e+01, 4.68e+01, 5.57e+01, 10000
244, 1.36292e-01, 9.91482e-02, 3.72425e+01, 4.18e+01, 5.06e+01, 10000
245, 1.37124e-01, 1.01010e-01, 3.62148e+01, 4.72e+01, 5.60e+01, 10000
246, 1.47510e-01, 1.09714e-01, 3.79058e+01, 4.69e+01, 5.58e+01, 10000
247, 1.61667e-01, 1.23972e-01, 3.78181e+01, 4.73e+01, 5.61e+01, 10000
248, 1.33343e-01, 9.67513e-02, 3.66885e+01, 4.18e+01, 5.07e+01, 10000
249, 1.63102e-01, 1.25535e-01, 3.76929e+01, 4.30e+01, 5.19e+01, 10000
250, 5.96444e-01, 5.59814e-01, 3.71895e+01, 4.37e+01, 5.25e+01, 10000
251, 1.97201e-01, 1.62069e-01, 3.52937e+01, 4.73e+01, 5.62e+01, 10000
252, 1.77911e-01, 1.44655e-01, 3.34006e+01, 4.58e+01, 5.47e+01, 10000
253, 1.47431e-01, 1.13170e-01, 3.43742e+01, 4.77e+01, 5.66e+01, 10000
254, 1.64033e-01, 1.27070e-01, 3.70900e+01, 4.21e+01, 5.09e+01, 10000
255, 1.55638e-01, 1.16598e-01, 3.91568e+01, 4.22e+01, 5.11e+01, 10000
256, 1.39118e-01, 1.01181e-01, 3.80390e+01, 4.72e+01, 5.61e+01, 10000
257, 1.40878e-01, 1.04263e-01, 3.67201e+01, 4.71e+01, 5.60e+01, 10000
258, 1.33231e-01, 9.74791e-02, 3.58497e+01, 4.19e+01, 5.08e+01, 10000
259, 1.40120e-01, 1.05558e-01, 3.46682e+01, 4.18e+01, 5.07e+01, 10000
260, 1.29453e-01, 9.45045e-02, 3.50429e+01, 4.77e+01, 5.66e+01, 10000
261, 1.30568e-01, 9.40639e-02, 3.65980e+01, 4.79e+01, 5.68e+01, 10000
262, 1.31611e-01, 9.65162e-02, 3.51915e+01, 4.19e+01, 5.08e+01, 10000
263, 1.31966e-01, 9.84794e-02, 3.35847e+01, 4.36e+01, 5.24e+01, 10000
264, 5.92682e-01, 5.59823e-01, 3.34192e+01, 4.12e+01, 5.01e+01, 10000
265, 2.00727e-01, 1.66563e-01, 3.43306e+01, 4.90e+01, 5.78e+01, 10000
266, 1.70893e-01, 1.36814e-01, 3.42155e+01, 4.41e+01, 5.30e+01, 10000
267, 5.95182e-01, 5.60650e-01, 3.50927e+01, 4.52e+01, 5.42e+01, 10000
268, 1.90866e-01, 1.55139e-01, 3.58826e+01, 4.34e+01, 5.22e+01, 10000
269, 1.69166e-01, 1.35224e-01, 3.40771e+01, 4.72e+01, 5.60e+01, 10000
270, 1.51856e-01, 1.19353e-01, 3.26227e+01, 4.78e+01, 5.70e+01, 10000
271, 1.42979e-01, 1.10289e-01, 3.27998e+01, 4.84e+01, 5.78e+01, 10000
272, 1.21136e-01, 8.79965e-02, 3.32277e+01, 4.43e+01, 5.38e+01, 10000
273, 5.94684e-01, 5.59989e-01, 3.52547e+01, 4.72e+01, 5.68e+01, 10000
274, 2.18788e-01, 1.81156e-01, 3.78132e+01, 4.58e+01, 5.52e+01, 10000
275, 2.07827e-01, 1.70996e-01, 3.70018e+01, 4.70e+01, 5.65e+01, 10000
276, 1.98510e-01, 1.63877e-01, 3.47963e+01, 5.09e+01, 6.05e+01, 10000
277, 1.77518e-01, 1.44609e-01, 3.30536e+01, 5.19e+01, 6.14e+01, 10000
278, 1.57867e-01, 1.25196e-01, 3.27966e+01, 5.11e+01, 6.06e+01, 10000
279, 1.56815e-01, 1.22570e-01, 3.43674e+01, 4.71e+01, 5.67e+01, 10000
280, 1.64063e-01, 1.28819e-01, 3.53727e+01, 4.57e+01, 5.53e+01, 10000
281, 1.61076e-01, 1.25699e-01, 3.55028e+01, 4.54e+01, 5.50e+01, 10000
282, 1.44556e-01, 1.08715e-01, 3.59489e+01, 5.04e+01, 6.00e+01, 10000
283, 1.53731e-01, 1.17945e-01, 3.59035e+01, 5.04e+01, 5.99e+01, 10000
284, 1.34228e-01, 9.97195e-02, 3.46079e+01, 5.07e+01, 6.04e+01, 10000
